isolate_id,Gene symbol,Scope,Element type,Class,Subclass,Method,% Coverage of reference sequence,% Identity to reference sequence,Accession of closest sequence,passes_recorded_filter
ERR6806125,catB3,core,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,70.0,100.0,WP_000186237.1,False
ERR6806125,blaOXA-1,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_001334766.1,True
ERR6806125,aac(6')-Ib-cr5,core,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0,WP_063840321.1,True
ERR6806255,blaCTX-M-15,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000239590.1,True
ERR6806255,floR,core,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,100.0,100.0,WP_000214119.1,True
ERR6806255,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_000804063.1,True
ERR6806255,aph(6)-Id,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_000480968.1,True
ERR6806255,aph(3'')-Ib,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001082319.1,True
ERR6806255,sul2,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_001043260.1,True
ERR6806255,arr-2,core,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,100.0,100.0,WP_000237816.1,True
ERR6806255,cmlA5,core,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,100.0,100.0,WP_012300772.1,True
ERR6806255,blaOXA-10,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000846390.1,True
ERR6806255,aadA1,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001209508.1,True
ERR6806255,qacEdelta1,core,STRESS,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,100.0,100.0,WP_000679427.1,True
ERR6806255,sul1,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_000259031.1,True
ERR6806255,dfrA23,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_001143450.1,True
ERR6806255,qnrB1,core,AMR,QUINOLONE,QUINOLONE,ALLELEX,100.0,100.0,WP_014386481.1,True
ERR6806255,mph(A),core,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0,WP_000219391.1,True
ERR6806255,dfrA14,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_004201280.1,True
ERR6806255,aac(3)-IIe,core,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,100.0,100.0,WP_000557452.1,True
ERR6806255,blaOXA,core,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,90.19,100.0,WP_015059991.1,True
ERR6806255,catB3,core,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,70.0,100.0,WP_000186237.1,False
ERR6806255,blaOXA-1,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_001334766.1,True
ERR6806255,aac(6')-Ib-cr5,core,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0,WP_063840321.1,True
ERR6806317,floR,core,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,100.0,100.0,WP_000214119.1,True
ERR6806317,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_000804063.1,True
ERR6806317,mph(A),core,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0,WP_000219391.1,True
ERR6806317,dfrA14,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_004201280.1,True
ERR6806317,blaCTX-M-15,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000239590.1,True
ERR6806317,blaTEM-1,core,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,100.0,100.0,WP_000027057.1,True
ERR6806317,aph(3'')-Ib,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,88.76,100.0,WP_001082319.1,True
ERR6806317,sul2,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_001043260.1,True
ERR6806317,aph(6)-Id,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_000480968.1,True
ERR6806317,aadA1,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_046622360.1,True
ERR6806317,catA1,core,AMR,PHENICOL,CHLORAMPHENICOL,BLASTX,99.09,100.0,WP_000412211.1,True
ERR6806512,sul2,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_001043260.1,True
ERR6806512,aph(3'')-Ib,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001082319.1,True
ERR6806512,aph(6)-Id,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_000480968.1,True
ERR6806512,blaTEM-1,core,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,100.0,100.0,WP_000027057.1,True
ERR6806512,blaCTX-M-15,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000239590.1,True
ERR6806512,arr-2,core,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,100.0,100.0,WP_000237816.1,True
ERR6806512,cmlA5,core,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,100.0,100.0,WP_012300772.1,True
ERR6806512,blaOXA-10,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000846390.1,True
ERR6806512,aadA1,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001209508.1,True
ERR6806512,qacEdelta1,core,STRESS,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,100.0,100.0,WP_000679427.1,True
ERR6806512,sul1,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_000259031.1,True
ERR6806512,dfrA23,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_001143450.1,True
ERR6806512,dfrA14,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_004201280.1,True
ERR6806512,qnrB1,core,AMR,QUINOLONE,QUINOLONE,ALLELEX,100.0,100.0,WP_014386481.1,True
ERR6806512,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_031942321.1,True
ERR6806512,aac(3)-IIe,core,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,100.0,100.0,WP_000557452.1,True
ERR6806512,catB3,core,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,70.0,100.0,WP_000186237.1,False
ERR6806512,blaOXA-1,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_001334766.1,True
ERR6806512,aac(6')-Ib-cr5,core,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0,WP_063840321.1,True
ERR6806600,sul2,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_001043260.1,True
ERR6806600,aph(3'')-Ib,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001082319.1,True
ERR6806600,aph(6)-Id,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_000480968.1,True
ERR6806600,blaTEM-1,core,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,100.0,100.0,WP_000027057.1,True
ERR6806600,blaCTX-M-15,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000239590.1,True
ERR6806600,arr-2,core,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,100.0,100.0,WP_000237816.1,True
ERR6806600,cmlA5,core,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,100.0,100.0,WP_012300772.1,True
ERR6806600,blaOXA-10,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000846390.1,True
ERR6806600,aadA1,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001209508.1,True
ERR6806600,qacEdelta1,core,STRESS,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,100.0,100.0,WP_000679427.1,True
ERR6806600,sul1,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_000259031.1,True
ERR6806600,dfrA23,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_001143450.1,True
ERR6806600,qnrB1,core,AMR,QUINOLONE,QUINOLONE,ALLELEX,100.0,100.0,WP_014386481.1,True
ERR6806600,blaSCO-1,core,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,100.0,100.0,WP_004197546.1,True
ERR6806600,catB3,core,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,70.0,100.0,WP_000186237.1,False
ERR6806600,blaOXA-1,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_001334766.1,True
ERR6806600,aac(6')-Ib-cr5,core,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0,WP_063840321.1,True
ERR6806632,dfrA23,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_001143450.1,True
ERR6806632,sul1,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_000259031.1,True
ERR6806632,qacEdelta1,core,STRESS,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,100.0,100.0,WP_000679427.1,True
ERR6806632,aadA1,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001209508.1,True
ERR6806632,blaOXA-10,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000846390.1,True
ERR6806632,cmlA5,core,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,100.0,100.0,WP_012300772.1,True
ERR6806632,arr-2,core,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,100.0,100.0,WP_000237816.1,True
ERR6806632,blaTEM-1,core,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,100.0,100.0,WP_000027057.1,True
ERR6806632,aph(6)-Id,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_000480968.1,True
ERR6806632,aph(3'')-Ib,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001082319.1,True
ERR6806632,sul2,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_001043260.1,True
ERR6806632,qnrB1,core,AMR,QUINOLONE,QUINOLONE,ALLELEX,100.0,100.0,WP_014386481.1,True
ERR6806632,blaCTX-M-15,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000239590.1,True
ERR6806714,blaCTX-M-15,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000239590.1,True
ERR6806714,blaTEM-1,core,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,100.0,100.0,WP_000027057.1,True
ERR6806714,floR,core,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,100.0,100.0,WP_000214119.1,True
ERR6806714,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_000804063.1,True
ERR6806714,aph(6)-Id,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_000480968.1,True
ERR6806714,aph(3'')-Ib,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001082319.1,True
ERR6806714,sul2,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_001043260.1,True
ERR6806714,arr-2,core,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,100.0,100.0,WP_000237816.1,True
ERR6806714,cmlA5,core,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,100.0,100.0,WP_012300772.1,True
ERR6806714,blaOXA-10,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000846390.1,True
ERR6806714,aadA1,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001209508.1,True
ERR6806714,qacEdelta1,core,STRESS,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,100.0,100.0,WP_000679427.1,True
ERR6806714,sul1,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_000259031.1,True
ERR6806714,dfrA23,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_001143450.1,True
ERR6806714,qnrB1,core,AMR,QUINOLONE,QUINOLONE,ALLELEX,100.0,100.0,WP_014386481.1,True
ERR6806714,aac(3)-IIe,core,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,100.0,100.0,WP_000557452.1,True
ERR6806726,blaCTX-M-15,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000239590.1,True
ERR6806726,dfrA14,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_004201280.1,True
ERR6806726,sul2,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_001043260.1,True
ERR6806726,sul3,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_000034420.1,True
ERR6806726,blaTEM-1,core,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,100.0,100.0,WP_000027057.1,True
ERR6806726,aac(3)-IIe,core,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,100.0,100.0,WP_000557452.1,True
ERR6806726,aac(6')-Ib-cr5,core,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0,WP_063840321.1,True
ERR6806726,blaOXA-1,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_001334766.1,True
ERR6806726,catB3,core,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,70.0,100.0,WP_000186237.1,False
ERR6806726,qnrB1,core,AMR,QUINOLONE,QUINOLONE,ALLELEX,100.0,100.0,WP_014386481.1,True
ERR6806726,aph(6)-Id,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_000480968.1,True
ERR6806726,aph(3'')-Ib,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,74.53,100.0,WP_001082319.1,False
ERR6806749,blaCTX-M-15,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000239590.1,True
ERR6806749,sul2,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_001043260.1,True
ERR6806749,aph(3'')-Ib,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001082319.1,True
ERR6806749,aph(6)-Id,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_000480968.1,True
ERR6806749,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_000804063.1,True
ERR6806749,floR,core,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,100.0,100.0,WP_000214119.1,True
ERR6806749,arr-2,core,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,100.0,100.0,WP_000237816.1,True
ERR6806749,cmlA5,core,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,100.0,100.0,WP_012300772.1,True
ERR6806749,blaOXA-10,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000846390.1,True
ERR6806749,aadA1,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001209508.1,True
ERR6806749,qacEdelta1,core,STRESS,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,100.0,100.0,WP_000679427.1,True
ERR6806749,sul1,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_000259031.1,True
ERR6806749,dfrA23,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_001143450.1,True
ERR6806749,dfrA14,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_004201280.1,True
ERR6806749,qnrB1,core,AMR,QUINOLONE,QUINOLONE,ALLELEX,100.0,100.0,WP_014386481.1,True
ERR6806749,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_031942321.1,True
ERR6806749,mph(A),core,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0,WP_000219391.1,True
ERR6806749,aac(3)-IIe,core,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,100.0,100.0,WP_000557452.1,True
ERR6806749,aac(6')-Ib-cr5,core,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0,WP_063840321.1,True
ERR6806749,blaOXA-1,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_001334766.1,True
ERR6806749,catB3,core,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,70.0,100.0,WP_000186237.1,False
ERR6806776,blaCTX-M-15,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000239590.1,True
ERR6806776,sul2,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_001043260.1,True
ERR6806776,aph(3'')-Ib,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001082319.1,True
ERR6806776,aph(6)-Id,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_000480968.1,True
ERR6806776,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_000804063.1,True
ERR6806776,floR,core,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,100.0,100.0,WP_000214119.1,True
ERR6806776,arr-2,core,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,100.0,100.0,WP_000237816.1,True
ERR6806776,cmlA5,core,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,100.0,100.0,WP_012300772.1,True
ERR6806776,blaOXA-10,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000846390.1,True
ERR6806776,aadA1,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001209508.1,True
ERR6806776,qacEdelta1,core,STRESS,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,100.0,100.0,WP_000679427.1,True
ERR6806776,sul1,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_000259031.1,True
ERR6806776,dfrA23,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_001143450.1,True
ERR6806776,dfrA14,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_004201280.1,True
ERR6806776,qnrB1,core,AMR,QUINOLONE,QUINOLONE,ALLELEX,100.0,100.0,WP_014386481.1,True
ERR6806776,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_031942321.1,True
ERR6806776,mph(A),core,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0,WP_000219391.1,True
ERR6806776,aac(3)-IIe,core,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,100.0,100.0,WP_000557452.1,True
ERR6806776,aac(6')-Ib-cr5,core,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0,WP_063840321.1,True
ERR6806776,blaOXA-1,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_001334766.1,True
ERR6806776,catB3,core,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,70.0,100.0,WP_000186237.1,False
ERR6806789,blaCTX-M-15,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000239590.1,True
ERR6806789,sul2,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_001043260.1,True
ERR6806789,aph(3'')-Ib,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001082319.1,True
ERR6806789,aph(6)-Id,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_000480968.1,True
ERR6806789,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_000804063.1,True
ERR6806789,floR,core,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,100.0,100.0,WP_000214119.1,True
ERR6806789,dfrA23,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_001143450.1,True
ERR6806789,sul1,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_000259031.1,True
ERR6806789,qacEdelta1,core,STRESS,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,100.0,100.0,WP_000679427.1,True
ERR6806789,aadA1,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001209508.1,True
ERR6806789,blaOXA-10,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000846390.1,True
ERR6806789,cmlA5,core,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,100.0,100.0,WP_012300772.1,True
ERR6806789,arr-2,core,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,100.0,100.0,WP_000237816.1,True
ERR6806789,dfrA14,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_004201280.1,True
ERR6806789,qnrB1,core,AMR,QUINOLONE,QUINOLONE,ALLELEX,100.0,100.0,WP_014386481.1,True
ERR6806789,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_031942321.1,True
ERR6806789,mph(A),core,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0,WP_000219391.1,True
ERR6806789,aac(3)-IIe,core,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,100.0,100.0,WP_000557452.1,True
ERR6806789,aac(6')-Ib-cr5,core,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0,WP_063840321.1,True
ERR6806789,blaOXA-1,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_001334766.1,True
ERR6806789,catB3,core,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,70.0,100.0,WP_000186237.1,False
ERR6806796,blaCTX-M-15,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000239590.1,True
ERR6806796,floR,core,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,100.0,100.0,WP_000214119.1,True
ERR6806796,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_000804063.1,True
ERR6806796,aph(6)-Id,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_000480968.1,True
ERR6806796,aph(3'')-Ib,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001082319.1,True
ERR6806796,sul2,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_001043260.1,True
ERR6806796,dfrA23,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_001143450.1,True
ERR6806796,sul1,core,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0,WP_000259031.1,True
ERR6806796,qacEdelta1,core,STRESS,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,100.0,100.0,WP_000679427.1,True
ERR6806796,aadA1,core,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0,WP_001209508.1,True
ERR6806796,blaOXA-10,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000846390.1,True
ERR6806796,cmlA5,core,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,100.0,100.0,WP_012300772.1,True
ERR6806796,arr-2,core,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,100.0,100.0,WP_000237816.1,True
ERR6806796,dfrA14,core,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0,WP_004201280.1,True
ERR6806796,qnrB1,core,AMR,QUINOLONE,QUINOLONE,ALLELEX,100.0,100.0,WP_014386481.1,True
ERR6806796,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_031942321.1,True
ERR6806796,aac(3)-IIe,core,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,100.0,100.0,WP_000557452.1,True
ERR6806796,catB3,core,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,70.0,100.0,WP_000186237.1,False
ERR6806796,blaOXA-1,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_001334766.1,True
ERR6806796,aac(6')-Ib-cr5,core,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0,WP_063840321.1,True
ERR6806833,blaCTX-M-15,core,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0,WP_000239590.1,True
ERR6806833,floR,core,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,100.0,100.0,WP_000214119.1,True
ERR6806833,tet(A),core,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0,WP_000804063.1,True
