Isolate_ID,Protein identifier,Contig id,Start,Stop,Strand,Gene symbol,Sequence name,Scope,Element type,Element subtype,Class,Subclass,Method,Target length,Reference sequence length,% Coverage of reference sequence,% Identity to reference sequence,Alignment length,Accession of closest sequence,Name of closest sequence,HMM id,HMM description
SRR14921286_assembly_contigs,NA,NODE_36_length_10971_cov_35.597105_SRR14921286,8470,9366,-,aac(3)-VIa,aminoglycoside N-acetyltransferase AAC(3)-VIa,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,299,299,100,100,299,WP_000131886.1,aminoglycoside N-acetyltransferase AAC(3)-VIa,NA,NA
SRR14921286_assembly_contigs,NA,NODE_36_length_10971_cov_35.597105_SRR14921286,9536,10324,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
SRR14921286_assembly_contigs,NA,NODE_36_length_10971_cov_35.597105_SRR14921286,10429,10899,-,dfrA15,trimethoprim-resistant dihydrofolate reductase DfrA15,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,157,157,100,100,157,WP_001355915.1,trimethoprim-resistant dihydrofolate reductase DfrA15,NA,NA
SRR14921286_assembly_contigs,NA,NODE_45_length_2102_cov_560.028334_SRR14921286,841,1482,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR14921286_assembly_contigs,NA,NODE_48_length_1615_cov_31.167949_SRR14921286,153,938,-,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,262,262,100,100,262,WP_000503573.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,NA,NA
SRR14921286_assembly_contigs,NA,NODE_48_length_1615_cov_31.167949_SRR14921286,1072,1542,-,dfrA17,trimethoprim-resistant dihydrofolate reductase DfrA17,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,157,157,100,100,157,WP_001389366.1,trimethoprim-resistant dihydrofolate reductase DfrA17,NA,NA
SRR15853458_assembly_contigs,NA,NODE_26_length_9179_cov_270.223586_SRR15853458,3529,3999,-,dfrA1,trimethoprim-resistant dihydrofolate reductase DfrA1,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,157,157,100,100,157,WP_000777554.1,trimethoprim-resistant dihydrofolate reductase DfrA1,NA,NA
SRR15853458_assembly_contigs,NA,NODE_26_length_9179_cov_270.223586_SRR15853458,4023,4856,-,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
SRR15853458_assembly_contigs,NA,NODE_26_length_9179_cov_270.223586_SRR15853458,4859,5659,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
SRR15853458_assembly_contigs,NA,NODE_26_length_9179_cov_270.223586_SRR15853458,5723,6535,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
SRR1646109_assembly_contigs,NA,NODE_47_length_2256_cov_451.458882_SRR1646109,621,1262,+,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR21535455_assembly_contigs,NA,NODE_29_length_2776_cov_397.111523_SRR21535455,261,902,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR21535466_assembly_contigs,NA,NODE_27_length_2776_cov_389.542053_SRR21535466,1805,2446,+,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR21787058_assembly_contigs,NA,NODE_32_length_2776_cov_285.406817_SRR21787058,671,1312,+,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR21787324_assembly_contigs,NA,NODE_30_length_2776_cov_306.040385_SRR21787324,261,902,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR22175068_assembly_contigs,NA,NODE_30_length_2776_cov_311.754724_SRR22175068,262,903,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR26050334_assembly_contigs,NA,NODE_20_length_2826_cov_1008.912931_SRR26050334,261,902,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR26858817_assembly_contigs,NA,NODE_29_length_5249_cov_3507.483827_SRR26858817,817,1458,+,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR27185117_assembly_contigs,NA,NODE_22_length_2776_cov_1239.314931_SRR27185117,868,1509,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR27481520_assembly_contigs,NA,NODE_38_length_3066_cov_470.582134_SRR27481520,1702,2343,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR27481649_assembly_contigs,NA,NODE_34_length_3066_cov_456.841419_SRR27481649,1702,2343,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR27481651_assembly_contigs,NA,NODE_37_length_3064_cov_354.989622_SRR27481651,724,1365,+,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR27481815_assembly_contigs,NA,NODE_37_length_3066_cov_243.364670_SRR27481815,1702,2343,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR27481822_assembly_contigs,NA,NODE_36_length_3066_cov_253.520241_SRR27481822,1702,2343,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR27762886_assembly_contigs,NA,NODE_21_length_2706_cov_1383.102753_SRR27762886,521,1162,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR28295566_assembly_contigs,NA,NODE_40_length_2256_cov_195.747388_SRR28295566,621,1262,+,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR2917136_assembly_contigs,NA,NODE_38_length_20945_cov_10.851811_SRR2917136,1204,2040,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
SRR2917136_assembly_contigs,NA,NODE_38_length_20945_cov_10.851811_SRR2917136,2037,2381,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
SRR2917136_assembly_contigs,NA,NODE_38_length_20945_cov_10.851811_SRR2917136,3468,4340,-,blaCTX-M-2,extended-spectrum class A beta-lactamase CTX-M-2,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_025368620.1,extended-spectrum class A beta-lactamase CTX-M-2,NA,NA
SRR2917136_assembly_contigs,NA,NODE_38_length_20945_cov_10.851811_SRR2917136,6788,7624,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
SRR2917136_assembly_contigs,NA,NODE_38_length_20945_cov_10.851811_SRR2917136,7621,7965,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
SRR2917136_assembly_contigs,NA,NODE_38_length_20945_cov_10.851811_SRR2917136,13627,14511,-,aac(3)-VIa,aminoglycoside N-acetyltransferase AAC(3)-VIa,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,BLASTX,295,299,100,98.66,299,WP_000131886.1,aminoglycoside N-acetyltransferase AAC(3)-VIa,NA,NA
SRR2917136_assembly_contigs,NA,NODE_38_length_20945_cov_10.851811_SRR2917136,14681,15469,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
SRR2917136_assembly_contigs,NA,NODE_48_length_2826_cov_2255.496851_SRR2917136,1367,2008,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR2917137_assembly_contigs,NA,NODE_11_length_140994_cov_10.432486_SRR2917137,127510,128088,+,ramR_T18P,Salmonella ampicillin/chloramphenicol/quinolone/rifampin/tetracycline resistant RamR,core,AMR,POINT,MULTIDRUG,AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE,POINTX,193,193,100,99.48,193,WP_000113609.1,TetR/AcrR family transcriptional regulator RamR,NA,NA
SRR2917137_assembly_contigs,NA,NODE_41_length_20945_cov_8.078346_SRR2917137,5477,6265,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
SRR2917137_assembly_contigs,NA,NODE_41_length_20945_cov_8.078346_SRR2917137,6435,7319,+,aac(3)-VIa,aminoglycoside N-acetyltransferase AAC(3)-VIa,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,BLASTX,295,299,100,98.66,299,WP_000131886.1,aminoglycoside N-acetyltransferase AAC(3)-VIa,NA,NA
SRR2917137_assembly_contigs,NA,NODE_41_length_20945_cov_8.078346_SRR2917137,12981,13325,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
SRR2917137_assembly_contigs,NA,NODE_41_length_20945_cov_8.078346_SRR2917137,13322,14158,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
SRR2917137_assembly_contigs,NA,NODE_41_length_20945_cov_8.078346_SRR2917137,16606,17478,+,blaCTX-M-2,extended-spectrum class A beta-lactamase CTX-M-2,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_025368620.1,extended-spectrum class A beta-lactamase CTX-M-2,NA,NA
SRR2917137_assembly_contigs,NA,NODE_41_length_20945_cov_8.078346_SRR2917137,18565,18909,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
SRR2917137_assembly_contigs,NA,NODE_41_length_20945_cov_8.078346_SRR2917137,18906,19742,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
SRR2917137_assembly_contigs,NA,NODE_56_length_2826_cov_1266.217858_SRR2917137,1367,2008,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR2917138_assembly_contigs,NA,NODE_17_length_18653_cov_60.252672_SRR2917138,1176,2048,-,blaCTX-M-2,extended-spectrum class A beta-lactamase CTX-M-2,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_025368620.1,extended-spectrum class A beta-lactamase CTX-M-2,NA,NA
SRR2917138_assembly_contigs,NA,NODE_17_length_18653_cov_60.252672_SRR2917138,4496,5332,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
SRR2917138_assembly_contigs,NA,NODE_17_length_18653_cov_60.252672_SRR2917138,5329,5673,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
SRR2917138_assembly_contigs,NA,NODE_17_length_18653_cov_60.252672_SRR2917138,11335,12219,-,aac(3)-VIa,aminoglycoside N-acetyltransferase AAC(3)-VIa,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,BLASTX,295,299,100,98.66,299,WP_000131886.1,aminoglycoside N-acetyltransferase AAC(3)-VIa,NA,NA
SRR2917138_assembly_contigs,NA,NODE_17_length_18653_cov_60.252672_SRR2917138,12389,13177,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
SRR2917138_assembly_contigs,NA,NODE_25_length_2826_cov_7776.099296_SRR2917138,1360,2001,-,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR2917138_assembly_contigs,NA,NODE_3_length_532098_cov_66.724043_SRR2917138,351607,352185,-,ramR_T18P,Salmonella ampicillin/chloramphenicol/quinolone/rifampin/tetracycline resistant RamR,core,AMR,POINT,MULTIDRUG,AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE,POINTX,193,193,100,99.48,193,WP_000113609.1,TetR/AcrR family transcriptional regulator RamR,NA,NA
SRR2917139_assembly_contigs,NA,NODE_10_length_193398_cov_19.328663_SRR2917139,12907,13485,-,ramR_T18P,Salmonella ampicillin/chloramphenicol/quinolone/rifampin/tetracycline resistant RamR,core,AMR,POINT,MULTIDRUG,AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE,POINTX,193,193,100,99.48,193,WP_000113609.1,TetR/AcrR family transcriptional regulator RamR,NA,NA
SRR2917139_assembly_contigs,NA,NODE_28_length_20945_cov_12.731963_SRR2917139,5477,6265,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
SRR2917139_assembly_contigs,NA,NODE_28_length_20945_cov_12.731963_SRR2917139,6435,7319,+,aac(3)-VIa,aminoglycoside N-acetyltransferase AAC(3)-VIa,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,BLASTX,295,299,100,98.66,299,WP_000131886.1,aminoglycoside N-acetyltransferase AAC(3)-VIa,NA,NA
SRR2917139_assembly_contigs,NA,NODE_28_length_20945_cov_12.731963_SRR2917139,12981,13325,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
SRR2917139_assembly_contigs,NA,NODE_28_length_20945_cov_12.731963_SRR2917139,13322,14158,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
SRR2917139_assembly_contigs,NA,NODE_28_length_20945_cov_12.731963_SRR2917139,16606,17478,+,blaCTX-M-2,extended-spectrum class A beta-lactamase CTX-M-2,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_025368620.1,extended-spectrum class A beta-lactamase CTX-M-2,NA,NA
SRR2917139_assembly_contigs,NA,NODE_28_length_20945_cov_12.731963_SRR2917139,18565,18909,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
SRR2917139_assembly_contigs,NA,NODE_28_length_20945_cov_12.731963_SRR2917139,18906,19742,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
SRR2917139_assembly_contigs,NA,NODE_38_length_2826_cov_1852.001112_SRR2917139,1805,2446,+,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR2917140_assembly_contigs,NA,NODE_17_length_18653_cov_94.079672_SRR2917140,5477,6265,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
SRR2917140_assembly_contigs,NA,NODE_17_length_18653_cov_94.079672_SRR2917140,6435,7319,+,aac(3)-VIa,aminoglycoside N-acetyltransferase AAC(3)-VIa,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,BLASTX,295,299,100,98.66,299,WP_000131886.1,aminoglycoside N-acetyltransferase AAC(3)-VIa,NA,NA
SRR2917140_assembly_contigs,NA,NODE_17_length_18653_cov_94.079672_SRR2917140,12981,13325,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
SRR2917140_assembly_contigs,NA,NODE_17_length_18653_cov_94.079672_SRR2917140,13322,14158,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
SRR2917140_assembly_contigs,NA,NODE_17_length_18653_cov_94.079672_SRR2917140,16606,17478,+,blaCTX-M-2,extended-spectrum class A beta-lactamase CTX-M-2,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_025368620.1,extended-spectrum class A beta-lactamase CTX-M-2,NA,NA
SRR2917140_assembly_contigs,NA,NODE_25_length_2826_cov_8729.843275_SRR2917140,1784,2425,+,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
SRR3001933_assembly_contigs,NA,NODE_55_length_20975_cov_12.507483_SRR3001933,1234,2070,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
SRR3001933_assembly_contigs,NA,NODE_55_length_20975_cov_12.507483_SRR3001933,2067,2411,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
SRR3001933_assembly_contigs,NA,NODE_55_length_20975_cov_12.507483_SRR3001933,3498,4370,-,blaCTX-M-2,extended-spectrum class A beta-lactamase CTX-M-2,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_025368620.1,extended-spectrum class A beta-lactamase CTX-M-2,NA,NA
SRR3001933_assembly_contigs,NA,NODE_55_length_20975_cov_12.507483_SRR3001933,6818,7654,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
SRR3001933_assembly_contigs,NA,NODE_55_length_20975_cov_12.507483_SRR3001933,7651,7995,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
SRR3001933_assembly_contigs,NA,NODE_55_length_20975_cov_12.507483_SRR3001933,13657,14541,-,aac(3)-VIa,aminoglycoside N-acetyltransferase AAC(3)-VIa,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,BLASTX,295,299,100,98.66,299,WP_000131886.1,aminoglycoside N-acetyltransferase AAC(3)-VIa,NA,NA
SRR3001933_assembly_contigs,NA,NODE_55_length_20975_cov_12.507483_SRR3001933,14711,15499,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
SRR3001933_assembly_contigs,NA,NODE_89_length_2826_cov_1370.329011_SRR3001933,718,1359,+,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
